"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"142","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 13:16:10,FALSE,NA,"1180471742323724288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sdunne45",130,TRUE,FALSE,NA,NA
"143","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 13:04:10,FALSE,NA,"1180468722240229378",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ronan35584082",130,TRUE,FALSE,NA,NA
"144","RT @artimusfoul: @jackpowerIT @conorsmith Dublin these days reminds me of when I was kid and I visited DC in the 1980s. The amount of homel…",FALSE,0,NA,2019-10-05 12:36:04,FALSE,NA,"1180461652086591489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexCurran95",6,TRUE,FALSE,NA,NA
"145","RT @Patrick35226108: @SaturdayRTE F.FAILs RECORD ON HOUSING,A 3-BED SEMI-D in Dublin,1997,when F.F entered GOVMT, 75,000-EURO, 2008, ""Price…",FALSE,0,NA,2019-10-05 12:22:54,FALSE,NA,"1180458338506727424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Patrick35226108",1,TRUE,FALSE,NA,NA
"146","@SaturdayRTE F.FAILs RECORD ON HOUSING,A 3-BED SEMI-D in Dublin,1997,when F.F entered GOVMT, 75,000-EURO, 2008, ""Pr… https://t.co/V7NkCY7oG7",FALSE,0,"SaturdayRTE",2019-10-05 12:22:01,TRUE,NA,"1180458115181006851","849412567","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Patrick35226108",1,FALSE,FALSE,NA,NA
"147","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 11:55:59,FALSE,NA,"1180451565628510214",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Peter14aW",130,TRUE,FALSE,NA,NA
"148","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 11:29:37,FALSE,NA,"1180444930625298434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LesleyJ62456075",130,TRUE,FALSE,NA,NA
"149","@1MayorForDublin @CitizAssembly Let's not delude ourselves about this. Central govt has absolutely no intention to… https://t.co/r20LSTghhk",FALSE,0,"1MayorForDublin",2019-10-05 11:21:54,TRUE,"1180292186639917056","1180442985663799296","3350776203","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","frankmcdonald60",0,FALSE,FALSE,NA,NA
"150","RT @artimusfoul: @jackpowerIT @conorsmith Dublin these days reminds me of when I was kid and I visited DC in the 1980s. The amount of homel…",FALSE,0,NA,2019-10-05 11:10:32,FALSE,NA,"1180440126947778561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thedoggynetwork",6,TRUE,FALSE,NA,NA
"151","RT @TesstessToron: DON'T read this if you've high blood pressure......was infuriated when it was revealed early in the year &amp; yet again utt…",FALSE,0,NA,2019-10-05 10:40:27,FALSE,NA,"1180432556505882626",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CillaFarrell",23,TRUE,FALSE,NA,NA
"152","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 10:40:14,FALSE,NA,"1180432501602426880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arminiusbtfgls",130,TRUE,FALSE,NA,NA
"153","@IrishRefugeeCo @NascIreland @Refugees in2018Sept,We can not  How  RIA by IPO office in Dublin have sent 20 asylum… https://t.co/IyZIEYgFdv",FALSE,0,"IrishRefugeeCo",2019-10-05 10:25:33,TRUE,NA,"1180428806903025665","242385901","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IrelTYand34",0,FALSE,FALSE,NA,NA
"154","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 10:03:31,FALSE,NA,"1180423263987671045",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greatpoets",130,TRUE,FALSE,NA,NA
"155","7 nights in Universal's Endless Summer Resort - Surfside Inn and Suites from €599pp!

Includes: Return Flights to O… https://t.co/bK1tcd82Mm",FALSE,0,NA,2019-10-05 10:00:58,TRUE,NA,"1180422619339907072",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TourAmericaTV",1,FALSE,FALSE,NA,NA
"156","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 09:51:07,FALSE,NA,"1180420140208414722",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Phootgaa1",130,TRUE,FALSE,NA,NA
"157","When asked what aspects of living in Dublin they believe to be most challenging, respondents identified the availab… https://t.co/7nL0YMGoPK",FALSE,0,NA,2019-10-05 09:50:17,TRUE,NA,"1180419930476425216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oakeslaw",0,FALSE,FALSE,NA,NA
"158","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 09:39:25,FALSE,NA,"1180417198034210817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","porridgeisgood",130,TRUE,FALSE,NA,NA
"159","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 09:31:32,FALSE,NA,"1180415214656901121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oasispi",130,TRUE,FALSE,NA,NA
"160","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 09:31:20,FALSE,NA,"1180415161976463360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","star_supersonic",130,TRUE,FALSE,NA,NA
"161","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 09:09:54,FALSE,NA,"1180409766767665152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","interimspace",130,TRUE,FALSE,NA,NA
"162","Great to watch the trailer for @Push_TheFilm at #riaiconference The film was show in Dublin last week by @IFI_Dub a… https://t.co/Lp2adczs8P",FALSE,7,NA,2019-10-05 09:08:07,TRUE,NA,"1180409320149782529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emmett_Scanlon",2,FALSE,FALSE,NA,NA
"163","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 09:07:12,FALSE,NA,"1180409090419433472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spannishchicken",130,TRUE,FALSE,NA,NA
"164","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 08:50:20,FALSE,NA,"1180404845662134276",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Threepintsplea3",130,TRUE,FALSE,NA,NA
"165","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 08:47:28,FALSE,NA,"1180404124048855040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaneFox30949258",130,TRUE,FALSE,NA,NA
"166","@jackpowerIT @conorsmith Dublin these days reminds me of when I was kid and I visited DC in the 1980s. The amount o… https://t.co/nKhSImGoAC",FALSE,38,"jackpowerIT",2019-10-05 08:31:42,TRUE,"1180280811943350274","1180400154333122560","312230453","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","artimusfoul",6,FALSE,FALSE,NA,NA
"167","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 08:18:44,FALSE,NA,"1180396893479661569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lorraineninorc",130,TRUE,FALSE,NA,NA
"168","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 08:17:58,FALSE,NA,"1180396698885070848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JopublicBrexit",130,TRUE,FALSE,NA,NA
"169","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 08:14:07,FALSE,NA,"1180395729644380160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mwestie58",130,TRUE,FALSE,NA,NA
"170","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 07:49:13,FALSE,NA,"1180389465874997248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","llaisonefoedd",130,TRUE,FALSE,NA,NA
"171","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 07:32:21,FALSE,NA,"1180385220119470085",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StuartBestwick",130,TRUE,FALSE,NA,NA
"172","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 07:27:44,FALSE,NA,"1180384057257074688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EamonReilly_com",130,TRUE,FALSE,NA,NA
"173","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 07:27:41,FALSE,NA,"1180384045072605184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","colinedwardvoss",130,TRUE,FALSE,NA,NA
"174","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 07:26:11,FALSE,NA,"1180383669124521985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hermannkelly",130,TRUE,FALSE,NA,NA
"175","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 07:00:17,FALSE,NA,"1180377149209038848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","petepetit",130,TRUE,FALSE,NA,NA
"176","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 06:55:54,FALSE,NA,"1180376047700893696",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","artforlifept2",130,TRUE,FALSE,NA,NA
"177","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 06:54:00,FALSE,NA,"1180375567214010368",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AswadAugust",130,TRUE,FALSE,NA,NA
"178","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 06:51:00,FALSE,NA,"1180374813879291905",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","coull26",130,TRUE,FALSE,NA,NA
"179","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 06:30:21,FALSE,NA,"1180369618742992896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","david1652smiff",130,TRUE,FALSE,NA,NA
"180","RT @ddiezworld: Thank you to the kind hearted Irish people that offered to provide accommodation to people staying the night in Dublin. My…",FALSE,0,NA,2019-10-05 06:28:35,FALSE,NA,"1180369171189833728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeeNiBee",4,TRUE,FALSE,NA,NA
"181","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 05:56:36,FALSE,NA,"1180361122064547840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tony__stevens",130,TRUE,FALSE,NA,NA
"182","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 05:49:17,FALSE,NA,"1180359281196986370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anthony12071450",130,TRUE,FALSE,NA,NA
"183","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 05:20:12,FALSE,NA,"1180351961515855872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alexj888",130,TRUE,FALSE,NA,NA
"184","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 05:14:59,FALSE,NA,"1180350651429208064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DenisCoghlan",130,TRUE,FALSE,NA,NA
"185","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 03:29:29,FALSE,NA,"1180324099198816257",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cunn1ng_punt",130,TRUE,FALSE,NA,NA
"186","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 03:27:43,FALSE,NA,"1180323657220071424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","topcat03031",130,TRUE,FALSE,NA,NA
"187","RT @1MayorForDublin: We will have a #DublinAssembly
@CitizAssembly in Jan 2020 to establish how the #DirectlyElectedMayorForDublin will wor…",FALSE,0,NA,2019-10-05 01:24:23,FALSE,NA,"1180292619429142533",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cormacDublin",2,TRUE,FALSE,NA,NA
"188","We will have a #DublinAssembly
@CitizAssembly in Jan 2020 to establish how the #DirectlyElectedMayorForDublin will… https://t.co/RdcWEFX4AG",FALSE,3,NA,2019-10-05 01:22:40,TRUE,NA,"1180292186639917056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1MayorForDublin",2,FALSE,FALSE,NA,NA
"189","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 01:06:10,FALSE,NA,"1180288034497015808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minxky999",130,TRUE,FALSE,NA,NA
"190","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-05 00:10:48,FALSE,NA,"1180274100075466752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HHelenakhl",130,TRUE,FALSE,NA,NA
"191","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 23:53:57,FALSE,NA,"1180269860980498434",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PaulineMoorhou2",130,TRUE,FALSE,NA,NA
"192","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 23:44:07,FALSE,NA,"1180267386689277952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PeterBa82304711",130,TRUE,FALSE,NA,NA
"193","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 23:17:13,FALSE,NA,"1180260613324525568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","t_pressland",130,TRUE,FALSE,NA,NA
"194","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 23:07:32,FALSE,NA,"1180258176756846594",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","padraigflanaga4",130,TRUE,FALSE,NA,NA
"195","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 23:05:22,FALSE,NA,"1180257631644131328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","connorm93",130,TRUE,FALSE,NA,NA
"196","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 22:45:17,FALSE,NA,"1180252580812873728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LizzieDulally",130,TRUE,FALSE,NA,NA
"197","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 22:39:02,FALSE,NA,"1180251006548008960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","79_gunrunner",130,TRUE,FALSE,NA,NA
"198","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 22:37:22,FALSE,NA,"1180250586886881280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","irishpatriot201",130,TRUE,FALSE,NA,NA
"199","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 22:30:11,FALSE,NA,"1180248779188064256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JoanSlavin1",130,TRUE,FALSE,NA,NA
"200","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 22:22:53,FALSE,NA,"1180246940359036929",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wedeservebette8",130,TRUE,FALSE,NA,NA
"201","RT @TesstessToron: DON'T read this if you've high blood pressure......was infuriated when it was revealed early in the year &amp; yet again utt…",FALSE,0,NA,2019-10-04 22:22:36,FALSE,NA,"1180246872318992384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EdwardM10722259",23,TRUE,FALSE,NA,NA
"202","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 22:08:23,FALSE,NA,"1180243291146801152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pubaldi24",130,TRUE,FALSE,NA,NA
"203","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 22:03:04,FALSE,NA,"1180241954875088902",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PanzerHanzer",130,TRUE,FALSE,NA,NA
"204","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:55:52,FALSE,NA,"1180240142574981120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Colmfox1",130,TRUE,FALSE,NA,NA
"205","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:53:10,FALSE,NA,"1180239461839454208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andrewsnape4",130,TRUE,FALSE,NA,NA
"206","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:48:34,FALSE,NA,"1180238303645327372",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GazmanIRE",130,TRUE,FALSE,NA,NA
"207","RT @TesstessToron: DON'T read this if you've high blood pressure......was infuriated when it was revealed early in the year &amp; yet again utt…",FALSE,0,NA,2019-10-04 21:44:55,FALSE,NA,"1180237387273818113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gazzahead",23,TRUE,FALSE,NA,NA
"208","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:44:35,FALSE,NA,"1180237303148683264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ms_duckworth",130,TRUE,FALSE,NA,NA
"209","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:43:36,FALSE,NA,"1180237057098207232",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PaulHughes11vic",130,TRUE,FALSE,NA,NA
"210","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:32:24,FALSE,NA,"1180234237666103299",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mu09283215",130,TRUE,FALSE,NA,NA
"211","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:28:39,FALSE,NA,"1180233293943525384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mac46100",130,TRUE,FALSE,NA,NA
"212","RT @TesstessToron: DON'T read this if you've high blood pressure......was infuriated when it was revealed early in the year &amp; yet again utt…",FALSE,0,NA,2019-10-04 21:27:57,FALSE,NA,"1180233115857489921",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sean95807790",23,TRUE,FALSE,NA,NA
"213","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:27:13,FALSE,NA,"1180232933938024448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","J3D96917457",130,TRUE,FALSE,NA,NA
"214","RT @TesstessToron: DON'T read this if you've high blood pressure......was infuriated when it was revealed early in the year &amp; yet again utt…",FALSE,0,NA,2019-10-04 21:24:29,FALSE,NA,"1180232245564579842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marywallace07",23,TRUE,FALSE,NA,NA
"215","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:21:39,FALSE,NA,"1180231530968502272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Roxyferry",130,TRUE,FALSE,NA,NA
"216","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:18:51,FALSE,NA,"1180230827118092288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dresden01",130,TRUE,FALSE,NA,NA
"217","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:17:26,FALSE,NA,"1180230471168532480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suecresswell01",130,TRUE,FALSE,NA,NA
"218","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:10:14,FALSE,NA,"1180228656922275841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","northcotetrevel",130,TRUE,FALSE,NA,NA
"219","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:09:29,FALSE,NA,"1180228469608845313",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheScope111",130,TRUE,FALSE,NA,NA
"220","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:04:16,FALSE,NA,"1180227155579547648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","everythingsnext",130,TRUE,FALSE,NA,NA
"221","RT @IrexitFreedom: 500m EU citizens   plus dependents have a right to turn up in Ireland to live, work and access benefits.   We have a hou…",FALSE,0,NA,2019-10-04 21:02:49,FALSE,NA,"1180226793233625092",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sw18780774",130,TRUE,FALSE,NA,NA
"222","RT @D_C_H_A: If we win this and resurrect the plan for public housing in O'Devaney it could be a huge step forward for fair and equitable h…",FALSE,0,NA,2019-10-04 21:01:47,FALSE,NA,"1180226530498273281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeahNiD",8,TRUE,FALSE,NA,NA
